Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
HDTRA123P0004,12/14/2022,VIRTUALITICS INC,167500,"SBIR DTRA222-001: APPLICATION OF MACHINE LEARNING, ARTIFICIAL INTELLIGENCE, AND DATA SCIENCE TECHNIQUES TO IMPROVE NL DATA MANAGEMENT AND APPLICATION SERVICES",HDTRA122R22.2,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,22,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,12/15/2022,7/13/2023,1/31/2025,CONT_AWD_HDTRA123P0004_9700_-NONE-_-NONE-,12/14/2022,HDTRA1
HDTRA123P0006,3/3/2023,SALTENNA INC.,159599.02,"SUBTERRANEAN WIRELESS COMMUNICATIONS SMALL BUSINESS INNOVATIVE RESEARCH, PHASE I.",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,3/6/2023,10/5/2023,1/31/2025,CONT_AWD_HDTRA123P0006_9700_-NONE-_-NONE-,3/3/2023,HDTRA1
HDTRA123P0007,3/23/2023,"PARABON NANOLABS, INC.",167494,A SYSTEM FOR ENGINEERING NANOCARRIERS ABLE TO TRANSPORT CARGO ACROSS THE BLOOD BRAIN BARRIER.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,53,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541714 RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,3/27/2023,10/26/2023,1/31/2025,CONT_AWD_HDTRA123P0007_9700_-NONE-_-NONE-,3/23/2023,HDTRA1
HDTRA123P0008,3/23/2023,NOU SYSTEMS INC,165267,BARCODED NANOPARTICLES FOR RAPID DIRECTED EVOLUTION MODELING,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,53,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541714 RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,3/27/2023,10/26/2023,12/6/2024,CONT_AWD_HDTRA123P0008_9700_-NONE-_-NONE-,3/23/2023,HDTRA1
HDTRA123P0009,5/4/2023,"TEXAS RESEARCH INSTITUTE , AUSTIN, INC.",167496,DEVELOPMENT OF EMBEDMENT OF THE MATERIALS OF INTEREST ENHANCED CONCRETE FOR ELECTROMAGNETIC PULSE AND BLAST PROTECTION,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,54,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541714 RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,5/4/2023,12/3/2023,1/31/2025,CONT_AWD_HDTRA123P0009_9700_-NONE-_-NONE-,5/4/2023,HDTRA1
HDTRA123P0010,5/11/2023,CREARE LLC,165943,CONDUCTIVE LIGHTWEIGHT CONCRETE FOR ELECTROMAGNETIC PULSE PROTECTION,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,54,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541714 RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,5/16/2023,12/15/2023,1/31/2025,CONT_AWD_HDTRA123P0010_9700_-NONE-_-NONE-,5/11/2023,HDTRA1
HDTRA123P0017,4/11/2023,APPLIED RESEARCH IN ACOUSTICS LLC,167461.93,GENERATIVE MODELING OF MULTISPECTRAL SATELLITE IMAGERY.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,4/12/2023,11/11/2023,1/31/2025,CONT_AWD_HDTRA123P0017_9700_-NONE-_-NONE-,4/11/2023,HDTRA1
HDTRA123P0018,4/7/2023,NOVATEUR RESEARCH SOLUTIONS LLC,167474.27,GENERATIVE MODELING OF MULTISPECTRAL SATELLITE IMAGERY.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,4/10/2023,11/9/2023,1/31/2025,CONT_AWD_HDTRA123P0018_9700_-NONE-_-NONE-,4/7/2023,HDTRA1
HDTRA123P0022,8/24/2023,"OPTICSLAH, LLC",173999.9,"SMALL BUSINESS INNOVATIVE RESEARCH PHASE 1: MULTI-ANGLE, MULTI-WAVELENGTH SCATTERING DIAGNOSTIC FOR CHARACTERIZATION OF DENSE LIQUID AEROSOL SPRAYS.",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,8/28/2023,3/27/2024,1/31/2025,CONT_AWD_HDTRA123P0022_9700_-NONE-_-NONE-,8/24/2023,HDTRA1
HDTRA123P0023,9/19/2023,"METROLASER, INCORPORATED",167364.91,SMALL BUSINESS INNOVATIVE RESEARCH PHASE 1: ULTRAHIGH-SPEED DIGITAL HOLOGRAPHY AND SPECTROSCOPY TO CHARACTERIZE MULTIPHASE DETONATION ENVIRONMENTS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,9/20/2023,4/19/2024,12/5/2023,CONT_AWD_HDTRA123P0023_9700_-NONE-_-NONE-,9/19/2023,HDTRA1
HDTRA123P0024,6/23/2023,CLOSTRA INC,167499.08,SBIR PHASE I - DEVELOP ISOPROBE FOR NEXT GENERATION ATOM COUNTING APPLICATIONS.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,7/31/2023,2/29/2024,1/31/2025,CONT_AWD_HDTRA123P0024_9700_-NONE-_-NONE-,6/23/2023,HDTRA1
HDTRA123P0025,6/23/2023,SKY PARK LABS LLC,167499.61,SBIR PHASE I - DEEP MACHINE LEARNING FOR ISOTOPE IDENTIFICATION AND QUANTIFICATION USING ATOM TRAP TRACE ANALYSIS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,7/31/2023,1/25/2024,1/31/2025,CONT_AWD_HDTRA123P0025_9700_-NONE-_-NONE-,6/23/2023,HDTRA1
HDTRA123P0026,7/24/2023,INFOBEYOND TECHNOLOGY LLC,167499.34,REAL-TIME ISOTOPE IDENTIFICATION AND QUANTIFICATION USING NEURAL NETWORK FOR ADVANCED ATOM TRAP TRACE ANALYSIS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,7/31/2023,2/29/2024,3/28/2025,CONT_AWD_HDTRA123P0026_9700_-NONE-_-NONE-,7/24/2023,HDTRA1
HDTRA123P0028,7/25/2023,GRAF RESEARCH CORPORATION,167493.94,AUTOMATING FAULT INJECTION AND RADIATION TESTING WITH BENCHES,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,12,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,7/27/2023,2/26/2024,1/31/2025,CONT_AWD_HDTRA123P0028_9700_-NONE-_-NONE-,7/25/2023,HDTRA1
HDTRA223C0001,3/27/2023,"RADIATION MONITORING DEVICES, INC.",1099927.71,"STTR PHASE II T2-0447 FAST, RADIATION HARD SCINTILLATION MATERIALS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DEFINITIVE CONTRACT,3/27/2023,3/26/2025,5/2/2023,CONT_AWD_HDTRA223C0001_9700_-NONE-_-NONE-,3/27/2023,HDTRA2
HDTRA223C0002,5/4/2023,"OPTICSLAH, LLC",1168235.99,STTR PHASE II T2-0448 A BROADBAND AND COMPACT DUAL COMB SPECTROMETER FOR PRECISE FIELD DETECTION OF TRACE ELEMENTS AND CHEMICALS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DEFINITIVE CONTRACT,5/4/2023,6/10/2025,10/30/2024,CONT_AWD_HDTRA223C0002_9700_-NONE-_-NONE-,5/4/2023,HDTRA2
HDTRA223C0003,12/1/2022,"RADIATION MONITORING DEVICES, INC.",1099755.38,SBIR PHASE II T2-0443 SOLID-STATE PHOTOMULTIPLIER,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DEFINITIVE CONTRACT,12/5/2022,12/4/2024,10/30/2024,CONT_AWD_HDTRA223C0003_9700_-NONE-_-NONE-,12/1/2022,HDTRA2
HDTRA223C0004,8/2/2023,CREARE LLC,1099570.27,SBIR SEQUENTIAL PHASE II T2S-0012 PARTICLE COLLECTION SYSTEM,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DEFINITIVE CONTRACT,8/4/2023,8/3/2025,8/2/2023,CONT_AWD_HDTRA223C0004_9700_-NONE-_-NONE-,8/2/2023,HDTRA2
HDTRA223P0001,1/6/2023,CAPESYM INC,167237,"T222-002-0086 SBIR PHASE I, DEVELOPMENT OF",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,OUSD(AT & L),AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Immediate Office of the Secretary of Defense,PURCHASE ORDER,12/20/2022,7/14/2023,1/31/2025,CONT_AWD_HDTRA223P0001_9700_-NONE-_-NONE-,1/6/2023,HDTRA2
HDTRA223P0002,1/25/2023,SPECTRAL LABS INCORPORATED,167208,T222-002-0072 SBIR PHASE I GEIGER MULLER TUBE REPLACEMENT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,24,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,12/8/2022,8/24/2023,1/31/2025,CONT_AWD_HDTRA223P0002_9700_-NONE-_-NONE-,1/25/2023,HDTRA2
HDTRA223P0003,2/1/2023,"R-DEX SYSTEMS, INC.",167495,SBIR PHASE I SUBTERRANEAN WIRELESS COMMUNICATIONS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,22,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,2/3/2023,9/2/2023,1/31/2025,CONT_AWD_HDTRA223P0003_9700_-NONE-_-NONE-,2/1/2023,HDTRA2
HDTRA223P0005,6/12/2023,H3D INC,174000,T222-004-0055 SBIR PHASE I PEROVSKITE RADIATION DETECTORS.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,6/15/2023,2/14/2024,1/11/2024,CONT_AWD_HDTRA223P0005_9700_-NONE-_-NONE-,6/12/2023,HDTRA2
HDTRA223P0006,4/14/2023,AMPHIONIC LLC,167492,SBIR PHASE I RADIATION DETECTORS AND IMAGERS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,11,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,4/14/2023,2/13/2024,10/4/2023,CONT_AWD_HDTRA223P0006_9700_-NONE-_-NONE-,4/14/2023,HDTRA2
HDTRA223P0007,8/10/2023,CAPESYM INC,167214.92,LARGE FORM-FACTOR SCINTILLATORS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,9,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,8/15/2023,2/14/2024,1/11/2024,CONT_AWD_HDTRA223P0007_9700_-NONE-_-NONE-,8/10/2023,HDTRA2
HDTRA223P0008,9/13/2023,"N.P. PHOTONICS, INC.",167500,T22D-002-0005 STTR PHASE I LARGE FORM FACTOR SCINTILLATORS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,9/19/2023,7/18/2024,4/22/2025,CONT_AWD_HDTRA223P0008_9700_-NONE-_-NONE-,9/13/2023,HDTRA2
HQ072723F1201,9/26/2023,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,21717058,"THE ADVANCED TECHNOLOGY SUPPORT PROGRAM (ATSP) CONTRACT ACQUIRED PROGRESSIVE MICROELECTRONIC CAPABILITY SOLUTIONS TO ANALYZE, AND DEVELOP THE NEXT GENERATION SIGNALS INTELLIGENCE.",HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,F4FDAH AFLCMC WIN SENSORS,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/26/2023,6/30/2026,2/26/2025,CONT_AWD_HQ072723F1201_9700_HQ072716D0002_9700,9/26/2023,HQ0727
HQ072723F1203,9/14/2023,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,1904573,"THIS TASK CALLS FOR ENGINEERING SERVICES TO EXPAND CAPABILITY TO DETECT NEW, LOW SIGNAL TO NOICE RATIONAL SIGNALS OF INTEREST.",HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,NAVAL AIR SYSTEMS COMMAND,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,9/14/2023,2/28/2025,6/4/2024,CONT_AWD_HQ072723F1203_9700_HQ072716D0002_9700,9/14/2023,HQ0727
HQ072723F1402,2/21/2023,NORTHROP GRUMMAN SYSTEMS CORPORATION,5628237,"THE PURPOSE OF THIS TASK IS TO DEVELOP, INTEGRATE, AND TEST ADVANCED TECHNOLOGY MICROELECTRONICS SENSOR AND SOFTWARE SOLUTIONS TO ADD CAPABILITY, FROM TRANSLATION BASELINE, TO THE MICROELECTRONICS SYSTEM, VIA CONTRACTUAL ENGINEERING TASK 23-300.",HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,F2TSTA SMC IS,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/21/2023,2/28/2025,2/21/2023,CONT_AWD_HQ072723F1402_9700_HQ072716D0004_9700,2/21/2023,HQ0727
HQ072723F1409,5/25/2023,NORTHROP GRUMMAN SYSTEMS CORPORATION,6177099,CONTRACTUAL ENGINEERING TASK (CET) 23-313 SUBMARINE TRAINER TECHNOLOGY REFRESH AND INSERTION (STTRI) FOR NAVIGATION TRAINERS (STTRI-NT) TECHNICAL INSERTION (TI) 20/ ADVANCED PROCESSOR BUILD (APB),HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,5/25/2023,1/31/2025,6/20/2024,CONT_AWD_HQ072723F1409_9700_HQ072716D0004_9700,5/25/2023,HQ0727
HQ072723F1410,9/21/2023,NORTHROP GRUMMAN SYSTEMS CORPORATION,25768419,"THE ADVANCED TECHNOLOGY SUPPORT PROGRAM (ATSP) CONTRACT ACQUIRED PROGRESSIVE MICROELECTRONIC CAPABILITY SOLUTIONS FOR ENGINEERING SERVICES TO ANALYZE, DESIGN, AND DEVELOP AN ENGINEERING EVALUATION PROTOTYPE RELATED CIRCUIT CARD ASSEMBLIES.",HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,F3YCAB 848 SCMG GLSC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/21/2023,9/30/2025,2/28/2025,CONT_AWD_HQ072723F1410_9700_HQ072716D0004_9700,9/21/2023,HQ0727
